RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_038/EQP_125_3,565.0,8.005309734513274,1.5749502248109382,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_125_4,422.0,8.109004739336493,1.5202401532300491,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_135_2,806.0,7.764267990074441,1.850033042550022,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_135_3,759.0,7.565217391304348,1.9007434107118946,0.0,False,4.901086941949467e-27,False,3.520099077713124e-05,DUMMY
STEP_038/EQP_135_4,627.0,7.609250398724083,1.9844710015644365,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_147_2,711.0,7.70464135021097,1.3363681513631984,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_147_3,653.0,7.427258805513016,1.418434067692033,0.0,False,4.901086941949467e-27,False,3.2102701277219724e-13,WOW
STEP_038/EQP_147_4,636.0,7.721698113207547,1.1823775367578246,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_158_2,1609.0,7.798632691112492,1.685974663841274,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_158_3,1290.0,7.674418604651163,1.5182509571648914,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_158_4,1520.0,7.823026315789473,1.540626925165854,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_171_2,967.0,7.926577042399173,1.8892161470075948,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_171_3,776.0,7.860824742268041,1.3280930166437885,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_038/EQP_171_4,424.0,7.67688679245283,1.296233396378374,0.0,False,4.901086941949467e-27,False,1.0,DUMMY
STEP_039/EQP_180_2,2131.0,7.7489441576724545,1.514667741863433,0.0,False,0.005974065445778471,False,1.0,DUMMY
STEP_039/EQP_180_3,2117.0,7.721776098252244,1.8090726668455,0.0,False,0.005974065445778471,False,1.0,DUMMY
STEP_039/EQP_180_4,2245.0,7.739420935412027,1.345183731829192,0.0,False,0.005974065445778471,False,1.0,DUMMY
STEP_039/EQP_181_2,1155.0,7.818181818181818,1.3051750687095947,0.0,False,0.005974065445778471,False,1.0,DUMMY
STEP_039/EQP_181_3,1890.0,7.828042328042328,1.6698227363045446,0.0,False,0.005974065445778471,False,1.0,DUMMY
STEP_039/EQP_181_4,1716.0,7.705128205128205,2.018398590430355,0.0,False,0.005974065445778471,False,0.3350993712758461,DUMMY
STEP_039/EQP_182_2,270.0,7.925925925925926,1.1017365787321514,0.0,False,0.005974065445778471,False,1.0,DUMMY
STEP_039/EQP_182_3,232.0,7.969827586206897,1.1893990499470426,0.0,False,0.005974065445778471,False,0.04127258526517147,DUMMY
STEP_039/EQP_182_4,486.0,7.88477366255144,1.4211562920374707,0.0,False,0.005974065445778471,False,1.0,DUMMY
